user_id,product_id,categorie,sub_categorie,rating
XF19,10751,Cameras,canoncamera,3
SG42,10986,Earphones,Realmebuds,2
UJ98,11001,Mobiles,IQ Mobiles,5
CI27,10703,Mobiles,Apple Mobiles,3
OP52,10884,Cameras,nikoncamera,2
QR100,10784,Laptops,dell,4
TS79,10845,Mobiles,mi,3
SY85,10722,Mobiles,Apple Mobiles,2
IC78,10811,Laptops,lenovo,5
YA82,10916,Mobiles,samsung,4
MK24,10982,Earphones,Realmebuds,4
HM79,10961,Earphones,Noiseearbuds,3
NG44,10845,Mobiles,mi,2
MX37,10846,Mobiles,mi,4
KK3,10919,Tvs,samsungTV,5
RJ10,10832,Tvs,lgTV,2
JG11,10860,Mobiles,mi,4
OL98,11016,Earphones,OnePlusBuds,5
YR54,10835,Tvs,lgTV,2
PO59,10781,Laptops,dell,2
VM53,10964,Earphones,Noiseearbuds,5
MN67,10999,Mobiles,IQ Mobiles,5
CM61,10802,Laptops,hp,5
RX67,10707,Mobiles,Apple Mobiles,4
IR16,10880,Cameras,nikoncamera,3
JO12,10823,Tvs,lgTV,2
CS65,11018,Earphones,OnePlusBuds,5
ZB88,10886,Cameras,nikoncamera,5
CE78,10932,Tvs,samsungTV,5
YB9,10792,Laptops,dell,5
ZN68,10798,Laptops,hp,4
GK16,10871,Cameras,nikoncamera,3
UB62,11019,Earphones,OnePlusBuds,2
YS39,10987,Earphones,Realmebuds,2
OH55,10875,Cameras,nikoncamera,3
JY80,10777,Laptops,dell,2
FF22,10927,Tvs,samsungTV,5
XB41,10926,Tvs,samsungTV,4
VM53,10926,Tvs,samsungTV,2
LT75,10982,Earphones,Realmebuds,2
TS79,10961,Earphones,Noiseearbuds,4
LG28,10933,Tvs,samsungTV,4
UJ98,10862,Mobiles,mi,4
LG28,10786,Laptops,dell,5
KS30,10707,Mobiles,Apple Mobiles,4
TG35,10847,Mobiles,mi,2
VU100,10898,Mobiles,samsung,2
UL73,10737,Speakers,boat,3
QL88,10957,Earphones,Noiseearbuds,4
NG44,10854,Mobiles,mi,4
KX43,10779,Laptops,dell,5
MN67,10785,Laptops,dell,3
UM16,10809,Laptops,lenovo,5
EQ32,10924,Tvs,samsungTV,4
RL73,11012,Earphones,OnePlusBuds,2
CM61,10878,Cameras,nikoncamera,5
CC71,10961,Earphones,Noiseearbuds,5
JU37,10951,Speakers,Skullcandy,3
CN7,10955,Speakers,Skullcandy,3
CY6,10985,Earphones,Realmebuds,5
XV29,10788,Laptops,dell,3
RZ58,10792,Laptops,dell,3
II19,10735,Speakers,boat,2
MZ21,11021,Earphones,OnePlusBuds,3
EO32,10807,Laptops,hp,2
FC41,10780,Laptops,dell,2
QK4,10890,Mobiles,samsung,3
IY45,10791,Laptops,dell,4
VU93,10798,Laptops,hp,2
VH23,10962,Earphones,Noiseearbuds,3
CB73,10730,Speakers,boat,4
OP5,10894,Mobiles,samsung,3
KS30,10974,Earphones,Noiseearbuds,4
LU87,10758,Cameras,canoncamera,3
NN80,11016,Earphones,OnePlusBuds,4
EP5,10711,Mobiles,Apple Mobiles,5
TY9,11000,Mobiles,IQ Mobiles,2
UB97,10949,Speakers,Skullcandy,3
LZ5,10936,Tvs,samsungTV,3
ZP2,10787,Laptops,dell,3
PW55,10978,Earphones,Realmebuds,4
QT30,10948,Speakers,Skullcandy,5
VU100,11015,Earphones,OnePlusBuds,4
GG4,10730,Speakers,boat,5
CI27,10961,Earphones,Noiseearbuds,4
HC5,10988,Earphones,Realmebuds,2
XF19,10712,Mobiles,Apple Mobiles,4
CV48,10943,Speakers,Skullcandy,3
AJ56,10974,Earphones,Noiseearbuds,3
AJ46,10871,Cameras,nikoncamera,2
CN7,10978,Earphones,Realmebuds,3
HH48,10936,Tvs,samsungTV,3
NG44,11000,Mobiles,IQ Mobiles,3
UB97,10777,Laptops,dell,2
EO45,10758,Cameras,canoncamera,5
RW35,10802,Laptops,hp,5
QW75,10989,Earphones,Realmebuds,2
KP42,10751,Cameras,canoncamera,4
WG51,10757,Cameras,canoncamera,3
XI45,10822,Tvs,lgTV,4
PN76,10801,Laptops,hp,2
HP75,10864,Cameras,nikoncamera,5
RM28,10838,Tvs,lgTV,5
BZ91,10893,Mobiles,samsung,5
ON8,10771,Cameras,canoncamera,2
IF43,10922,Tvs,samsungTV,3
UN85,10890,Mobiles,samsung,5
VU100,10959,Earphones,Noiseearbuds,5
SY85,10897,Mobiles,samsung,2
QB79,10880,Cameras,nikoncamera,2
EE4,10811,Laptops,lenovo,4
IB92,10704,Mobiles,Apple Mobiles,3
NX61,10913,Mobiles,samsung,5
ES50,10725,Mobiles,Apple Mobiles,2
UD52,11001,Mobiles,IQ Mobiles,2
HW72,10963,Earphones,Noiseearbuds,3
HN81,10789,Laptops,dell,4
SF23,10728,Speakers,boat,4
VP17,10813,Laptops,lenovo,4
RS38,10725,Mobiles,Apple Mobiles,5
PS47,10850,Mobiles,mi,3
AQ15,10728,Speakers,boat,3
EL44,10933,Tvs,samsungTV,4
VP76,10816,Laptops,lenovo,2
WC77,10954,Speakers,Skullcandy,2
CN7,10891,Mobiles,samsung,4
TR61,10783,Laptops,dell,4
LI70,10720,Mobiles,Apple Mobiles,5
FF22,10752,Cameras,canoncamera,4
BZ91,10893,Mobiles,samsung,3
MK24,10959,Earphones,Noiseearbuds,4
XV29,10943,Speakers,Skullcandy,3
RE27,10839,Tvs,lgTV,2
OP52,10845,Mobiles,mi,5
GG34,10735,Speakers,boat,5
HR49,11007,Mobiles,IQ Mobiles,4
RS5,10727,Speakers,boat,3
KM43,10875,Cameras,nikoncamera,4
PR14,10891,Mobiles,samsung,3
WT21,10795,Laptops,hp,5
FB80,10855,Mobiles,mi,5
XE83,10895,Mobiles,samsung,2
WL4,10806,Laptops,hp,2
YF28,10832,Tvs,lgTV,4
UB62,10961,Earphones,Noiseearbuds,2
WT89,10907,Mobiles,samsung,5
EY21,10847,Mobiles,mi,5
AG1,10821,Laptops,lenovo,3
AJ46,10889,Cameras,nikoncamera,5
BZ91,10897,Mobiles,samsung,4
OD98,10707,Mobiles,Apple Mobiles,4
NG37,10838,Tvs,lgTV,3
QC39,10864,Cameras,nikoncamera,4
NI85,10970,Earphones,Noiseearbuds,3
CI23,10933,Tvs,samsungTV,2
CP59,10865,Cameras,nikoncamera,2
CI23,10861,Mobiles,mi,4
OP52,10767,Cameras,canoncamera,3
VM53,10905,Mobiles,samsung,4
PR14,10881,Cameras,nikoncamera,2
DN91,10903,Mobiles,samsung,4
KR42,10822,Tvs,lgTV,3
SJ68,10716,Mobiles,Apple Mobiles,4
KS30,10857,Mobiles,mi,2
PX97,10857,Mobiles,mi,4
XF67,10882,Cameras,nikoncamera,2
TV66,10728,Speakers,boat,5
SY7,10885,Cameras,nikoncamera,2
NH35,10955,Speakers,Skullcandy,4
GK16,10845,Mobiles,mi,3
KF92,10728,Speakers,boat,3
WN13,10923,Tvs,samsungTV,5
UP79,10747,Speakers,boat,4
GC15,10842,Tvs,lgTV,4
YE46,10832,Tvs,lgTV,5
HW6,10841,Tvs,lgTV,5
IR16,10923,Tvs,samsungTV,5
ES50,10886,Cameras,nikoncamera,4
RS38,10853,Mobiles,mi,5
HI52,10852,Mobiles,mi,5
WA51,10883,Cameras,nikoncamera,5
TW77,10747,Speakers,boat,4
FS33,11015,Earphones,OnePlusBuds,2
NG37,10848,Mobiles,mi,5
WR14,10799,Laptops,hp,3
PA38,10856,Mobiles,mi,3
UB97,10757,Cameras,canoncamera,5
AQ28,10712,Mobiles,Apple Mobiles,3
EI57,10733,Speakers,boat,2
UR60,10911,Mobiles,samsung,3
II35,11001,Mobiles,IQ Mobiles,4
AJ46,10944,Speakers,Skullcandy,3
ZP80,10823,Tvs,lgTV,3
DT15,10795,Laptops,hp,3
DP36,10914,Mobiles,samsung,4
HH48,10935,Tvs,samsungTV,5
CE78,10746,Speakers,boat,5
TB78,10814,Laptops,lenovo,2
FF83,10925,Tvs,samsungTV,2
OP75,10819,Laptops,lenovo,4
CG29,10862,Mobiles,mi,5
FU3,10721,Mobiles,Apple Mobiles,3
ZB88,10713,Mobiles,Apple Mobiles,3
EU74,10870,Cameras,nikoncamera,4
WN13,10887,Cameras,nikoncamera,4
EO32,10805,Laptops,hp,5
TR61,10810,Laptops,lenovo,4
QK45,10829,Tvs,lgTV,4
AG1,10974,Earphones,Noiseearbuds,3
PP28,10952,Speakers,Skullcandy,5
RL73,10908,Mobiles,samsung,4
XS54,10728,Speakers,boat,5
JQ87,10822,Tvs,lgTV,2
HH48,10787,Laptops,dell,3
CB73,10884,Cameras,nikoncamera,3
RW35,10822,Tvs,lgTV,3
PB44,10857,Mobiles,mi,2
PB44,10810,Laptops,lenovo,4
FB80,10776,Cameras,canoncamera,5
LT75,10719,Mobiles,Apple Mobiles,5
IF31,10707,Mobiles,Apple Mobiles,2
HC98,10932,Tvs,samsungTV,2
LI70,11014,Earphones,OnePlusBuds,2
UK69,10956,Earphones,Noiseearbuds,4
BM87,10980,Earphones,Realmebuds,3
YO27,10911,Mobiles,samsung,2
YX76,10717,Mobiles,Apple Mobiles,3
QM1,10779,Laptops,dell,4
UN85,10711,Mobiles,Apple Mobiles,2
CY6,10880,Cameras,nikoncamera,2
CP59,10910,Mobiles,samsung,2
ST98,10813,Laptops,lenovo,2
WT21,10973,Earphones,Noiseearbuds,3
VG82,10872,Cameras,nikoncamera,3
TR61,10859,Mobiles,mi,4
IL51,10718,Mobiles,Apple Mobiles,5
KJ90,10758,Cameras,canoncamera,2
ZZ98,10975,Earphones,Noiseearbuds,4
EE47,10754,Cameras,canoncamera,3
EQ45,10736,Speakers,boat,4
VL83,11000,Mobiles,IQ Mobiles,3
HU56,10822,Tvs,lgTV,5
BN86,10748,Speakers,boat,5
UB62,10757,Cameras,canoncamera,4
TJ1,10725,Mobiles,Apple Mobiles,4
AG81,10791,Laptops,dell,4
EQ45,10873,Cameras,nikoncamera,4
IL51,11004,Mobiles,IQ Mobiles,4
MZ21,10752,Cameras,canoncamera,4
MZ79,10818,Laptops,lenovo,5
PB31,10703,Mobiles,Apple Mobiles,2
GQ80,10974,Earphones,Noiseearbuds,3
HI52,10733,Speakers,boat,5
PB31,10884,Cameras,nikoncamera,3
CY6,10959,Earphones,Noiseearbuds,2
PO59,10782,Laptops,dell,4
OF81,10727,Speakers,boat,4
XE83,10758,Cameras,canoncamera,5
NL29,10969,Earphones,Noiseearbuds,2
ND57,10786,Laptops,dell,5
KY16,10909,Mobiles,samsung,3
CQ85,10994,Mobiles,IQ Mobiles,4
RE27,10780,Laptops,dell,2
CO96,10739,Speakers,boat,5
SO77,10995,Mobiles,IQ Mobiles,2
OY27,10707,Mobiles,Apple Mobiles,3
MD54,10757,Cameras,canoncamera,3
UL47,10867,Cameras,nikoncamera,4
UN85,10711,Mobiles,Apple Mobiles,2
IE78,10979,Earphones,Realmebuds,4
PY63,10945,Speakers,Skullcandy,3
UB97,10856,Mobiles,mi,5
WT21,11002,Mobiles,IQ Mobiles,3
MN67,10814,Laptops,lenovo,2
XS54,11016,Earphones,OnePlusBuds,5
PN72,10818,Laptops,lenovo,4
NI85,10970,Earphones,Noiseearbuds,5
GQ56,11003,Mobiles,IQ Mobiles,2
PN34,10728,Speakers,boat,4
FN34,10771,Cameras,canoncamera,3
EQ45,10813,Laptops,lenovo,5
KP42,10875,Cameras,nikoncamera,5
HZ100,10922,Tvs,samsungTV,5
NW96,10752,Cameras,canoncamera,4
JH59,10981,Earphones,Realmebuds,3
DL43,10798,Laptops,hp,4
QM1,10908,Mobiles,samsung,2
CO96,10785,Laptops,dell,3
FF10,10828,Tvs,lgTV,5
FX28,10941,Speakers,Skullcandy,4
IB92,10802,Laptops,hp,3
QC39,10839,Tvs,lgTV,2
FQ77,10739,Speakers,boat,5
RX67,10975,Earphones,Noiseearbuds,4
DN18,10922,Tvs,samsungTV,5
YA82,10746,Speakers,boat,2
DL63,10729,Speakers,boat,4
KY16,10971,Earphones,Noiseearbuds,5
FM71,10802,Laptops,hp,5
UJ98,10983,Earphones,Realmebuds,5
DX12,10983,Earphones,Realmebuds,3
PH61,10737,Speakers,boat,3
WR14,10723,Mobiles,Apple Mobiles,2
WH40,10922,Tvs,samsungTV,3
GW43,10702,Mobiles,Apple Mobiles,2
DL43,10988,Earphones,Realmebuds,2
OH55,10723,Mobiles,Apple Mobiles,4
CQ50,10883,Cameras,nikoncamera,3
EO32,10991,Earphones,Realmebuds,4
HD40,10895,Mobiles,samsung,3
GT55,10727,Speakers,boat,2
RM26,10901,Mobiles,samsung,3
ZB88,10706,Mobiles,Apple Mobiles,5
PR14,10974,Earphones,Noiseearbuds,5
TH79,10987,Earphones,Realmebuds,2
XW15,10946,Speakers,Skullcandy,4
YI19,10961,Earphones,Noiseearbuds,3
KT23,10822,Tvs,lgTV,5
PS56,10844,Mobiles,mi,3
CN7,10778,Laptops,dell,4
MD54,10759,Cameras,canoncamera,3
WH40,10716,Mobiles,Apple Mobiles,2
OP75,10857,Mobiles,mi,5
PR14,10921,Tvs,samsungTV,3
CQ85,10939,Tvs,samsungTV,4
AY83,10943,Speakers,Skullcandy,3
IR16,10968,Earphones,Noiseearbuds,2
WT89,10882,Cameras,nikoncamera,2
HU56,10849,Mobiles,mi,4
HZ51,10907,Mobiles,samsung,2
HH48,10759,Cameras,canoncamera,5
AJ46,10897,Mobiles,samsung,5
HN81,10708,Mobiles,Apple Mobiles,4
EU74,10839,Tvs,lgTV,5
OP5,10764,Cameras,canoncamera,3
BU88,10867,Cameras,nikoncamera,3
UL73,10760,Cameras,canoncamera,3
PH61,10822,Tvs,lgTV,3
WU13,11004,Mobiles,IQ Mobiles,3
OZ34,10759,Cameras,canoncamera,3
TY83,10975,Earphones,Noiseearbuds,2
KS90,11007,Mobiles,IQ Mobiles,4
UG29,10705,Mobiles,Apple Mobiles,3
OT35,10721,Mobiles,Apple Mobiles,4
UN85,10705,Mobiles,Apple Mobiles,4
ZZ71,10857,Mobiles,mi,2
RE59,10925,Tvs,samsungTV,2
XS54,10708,Mobiles,Apple Mobiles,3
SY7,10775,Cameras,canoncamera,4
QA25,11013,Earphones,OnePlusBuds,2
CG95,10838,Tvs,lgTV,5
HW72,10728,Speakers,boat,2
VM53,10964,Earphones,Noiseearbuds,5
SK90,10950,Speakers,Skullcandy,2
FM71,11022,Earphones,OnePlusBuds,5
WH40,10808,Laptops,hp,4
BJ57,10812,Laptops,lenovo,4
FC41,10744,Speakers,boat,2
HW6,10991,Earphones,Realmebuds,3
ZZ71,11000,Mobiles,IQ Mobiles,5
CY6,10910,Mobiles,samsung,3
FS83,10821,Laptops,lenovo,2
UK69,10963,Earphones,Noiseearbuds,5
PK51,11016,Earphones,OnePlusBuds,3
VG82,10829,Tvs,lgTV,4
LY86,10791,Laptops,dell,3
YX76,10822,Tvs,lgTV,4
CP21,10902,Mobiles,samsung,3
EL44,10900,Mobiles,samsung,5
VP17,10757,Cameras,canoncamera,2
YI19,10935,Tvs,samsungTV,4
VL83,10870,Cameras,nikoncamera,2
PP28,10774,Cameras,canoncamera,5
CV48,10806,Laptops,hp,5
RS38,10767,Cameras,canoncamera,3
RS38,10719,Mobiles,Apple Mobiles,5
HZ51,10839,Tvs,lgTV,3
GG4,10935,Tvs,samsungTV,5
BZ91,10932,Tvs,samsungTV,2
OO2,10874,Cameras,nikoncamera,2
BI58,10760,Cameras,canoncamera,5
ZP19,10704,Mobiles,Apple Mobiles,2
FN34,10787,Laptops,dell,5
IC70,10801,Laptops,hp,4
UD52,10805,Laptops,hp,3
JY65,10756,Cameras,canoncamera,3
IM78,10971,Earphones,Noiseearbuds,4
IB92,10781,Laptops,dell,2
QD59,10955,Speakers,Skullcandy,3
PC48,10704,Mobiles,Apple Mobiles,4
MO83,10872,Cameras,nikoncamera,5
NI85,10853,Mobiles,mi,4
DX53,10829,Tvs,lgTV,4
WH40,10849,Mobiles,mi,3
AG1,10727,Speakers,boat,5
OY27,10927,Tvs,samsungTV,5
FU3,10848,Mobiles,mi,5
MK24,10956,Earphones,Noiseearbuds,5
AR52,10943,Speakers,Skullcandy,3
ZN68,10936,Tvs,samsungTV,5
FQ77,10927,Tvs,samsungTV,5
SY85,10862,Mobiles,mi,5
XV29,10821,Laptops,lenovo,2
PP72,10947,Speakers,Skullcandy,3
EV22,10845,Mobiles,mi,2
OO2,10735,Speakers,boat,3
LZ5,10822,Tvs,lgTV,5
RS5,10977,Earphones,Noiseearbuds,2
UR60,10890,Mobiles,samsung,5
KP55,11022,Earphones,OnePlusBuds,5
QI10,10873,Cameras,nikoncamera,5
TY83,11009,Earphones,OnePlusBuds,4
AS1,10917,Mobiles,samsung,3
WA51,10775,Cameras,canoncamera,2
RS5,10730,Speakers,boat,2
GC15,10983,Earphones,Realmebuds,5
EQ45,10891,Mobiles,samsung,5
WH40,11019,Earphones,OnePlusBuds,4
EE4,10822,Tvs,lgTV,2
CG29,10962,Earphones,Noiseearbuds,2
YF28,10756,Cameras,canoncamera,2
ZL15,10776,Cameras,canoncamera,2
WN13,10826,Tvs,lgTV,2
DP9,10852,Mobiles,mi,4
OP75,10916,Mobiles,samsung,2
TB78,10803,Laptops,hp,5
VK61,10863,Mobiles,mi,5
RS38,10737,Speakers,boat,3
NH35,10963,Earphones,Noiseearbuds,5
GC15,10808,Laptops,hp,2
LI70,10901,Mobiles,samsung,2
FM71,10965,Earphones,Noiseearbuds,2
NK58,10990,Earphones,Realmebuds,2
WS87,10941,Speakers,Skullcandy,4
FH50,10983,Earphones,Realmebuds,3
RK46,10996,Mobiles,IQ Mobiles,5
IY45,10970,Earphones,Noiseearbuds,4
HZ100,10957,Earphones,Noiseearbuds,5
VP76,10711,Mobiles,Apple Mobiles,4
TV66,11021,Earphones,OnePlusBuds,2
IF31,11009,Earphones,OnePlusBuds,3
UB31,10987,Earphones,Realmebuds,2
AV26,10983,Earphones,Realmebuds,3
SK26,10984,Earphones,Realmebuds,3
FR77,10829,Tvs,lgTV,2
VG82,10945,Speakers,Skullcandy,4
MD54,10996,Mobiles,IQ Mobiles,2
PL92,10775,Cameras,canoncamera,3
OF41,10996,Mobiles,IQ Mobiles,4
QA25,11016,Earphones,OnePlusBuds,3
ON8,10867,Cameras,nikoncamera,5
FC41,10728,Speakers,boat,2
OZ34,10864,Cameras,nikoncamera,5
HD40,10800,Laptops,hp,5
OP52,11004,Mobiles,IQ Mobiles,5
AJ56,10955,Speakers,Skullcandy,4
PS50,10902,Mobiles,samsung,2
DL63,10907,Mobiles,samsung,5
IB92,10933,Tvs,samsungTV,5
RM28,10728,Speakers,boat,5
MO83,10858,Mobiles,mi,5
BN86,10719,Mobiles,Apple Mobiles,3
EU74,10961,Earphones,Noiseearbuds,4
KR42,10959,Earphones,Noiseearbuds,3
TV66,11010,Earphones,OnePlusBuds,4
TX11,11005,Mobiles,IQ Mobiles,5
LS8,10733,Speakers,boat,5
ZN68,10935,Tvs,samsungTV,4
DX53,10957,Earphones,Noiseearbuds,3
VP17,10921,Tvs,samsungTV,2
IF50,10838,Tvs,lgTV,3
FB80,10751,Cameras,canoncamera,3
UN85,10870,Cameras,nikoncamera,4
JU60,10722,Mobiles,Apple Mobiles,4
ON8,10964,Earphones,Noiseearbuds,2
HW6,10829,Tvs,lgTV,4
PB31,10961,Earphones,Noiseearbuds,4
TH50,10836,Tvs,lgTV,5
FR77,10961,Earphones,Noiseearbuds,2
QK45,10821,Laptops,lenovo,4
HR49,10943,Speakers,Skullcandy,5
AS1,10767,Cameras,canoncamera,5
ZB88,11003,Mobiles,IQ Mobiles,2
WU3,10886,Cameras,nikoncamera,4
OP52,10806,Laptops,hp,4
XZ52,10738,Speakers,boat,4
PP28,10748,Speakers,boat,4
PB31,10970,Earphones,Noiseearbuds,5
VF29,10727,Speakers,boat,3
DX12,10841,Tvs,lgTV,2
JQ87,10946,Speakers,Skullcandy,4
ON8,10820,Laptops,lenovo,4
VI66,10916,Mobiles,samsung,2
VE76,10712,Mobiles,Apple Mobiles,4
DP36,10833,Tvs,lgTV,5
CK83,10931,Tvs,samsungTV,4
HP75,10968,Earphones,Noiseearbuds,3
TG35,10997,Mobiles,IQ Mobiles,3
IS71,10859,Mobiles,mi,5
YU71,10735,Speakers,boat,2
UB62,10865,Cameras,nikoncamera,2
JB100,10907,Mobiles,samsung,3
EY21,10775,Cameras,canoncamera,5
NK58,10848,Mobiles,mi,2
UN85,11009,Earphones,OnePlusBuds,2
HC98,10710,Mobiles,Apple Mobiles,2
HC5,10850,Mobiles,mi,4
MD54,10757,Cameras,canoncamera,2
SJ68,10957,Earphones,Noiseearbuds,4
XV29,10941,Speakers,Skullcandy,2
UB97,10950,Speakers,Skullcandy,4
CL20,10806,Laptops,hp,3
WT89,10957,Earphones,Noiseearbuds,5
UR60,11018,Earphones,OnePlusBuds,4
HJ41,10764,Cameras,canoncamera,3
XE83,10815,Laptops,lenovo,2
BJ57,10709,Mobiles,Apple Mobiles,2
SG42,10996,Mobiles,IQ Mobiles,5
SG42,10805,Laptops,hp,2
SF27,10705,Mobiles,Apple Mobiles,3
OP52,10791,Laptops,dell,4
WN83,10706,Mobiles,Apple Mobiles,5
EV22,10833,Tvs,lgTV,2
IE78,10784,Laptops,dell,2
SF42,10964,Earphones,Noiseearbuds,3
NK58,10839,Tvs,lgTV,2
MZ79,10869,Cameras,nikoncamera,5
GG34,10707,Mobiles,Apple Mobiles,5
DN18,10854,Mobiles,mi,4
CE78,10994,Mobiles,IQ Mobiles,4
KG40,10926,Tvs,samsungTV,2
IS64,10798,Laptops,hp,2
OF81,10823,Tvs,lgTV,2
OT44,10720,Mobiles,Apple Mobiles,3
CQ85,10864,Cameras,nikoncamera,3
AY83,10726,Mobiles,Apple Mobiles,5
WA51,10845,Mobiles,mi,3
JQ39,10843,Mobiles,mi,3
RE27,10748,Speakers,boat,4
ED41,10832,Tvs,lgTV,2
CC71,10878,Cameras,nikoncamera,3
WR60,10848,Mobiles,mi,3
UB97,10803,Laptops,hp,2
HI52,10782,Laptops,dell,4
EV22,10710,Mobiles,Apple Mobiles,4
XE83,10797,Laptops,hp,4
RK46,10736,Speakers,boat,3
RM26,11003,Mobiles,IQ Mobiles,3
AX24,10725,Mobiles,Apple Mobiles,5
UG29,10941,Speakers,Skullcandy,5
VS7,10993,Earphones,Realmebuds,3
VK61,10814,Laptops,lenovo,3
VI66,10967,Earphones,Noiseearbuds,5
CQ73,10796,Laptops,hp,5
WC77,10818,Laptops,lenovo,5
OF41,10751,Cameras,canoncamera,3
ED41,10757,Cameras,canoncamera,3
LZ5,10968,Earphones,Noiseearbuds,5
XI45,10823,Tvs,lgTV,5
HU56,10810,Laptops,lenovo,5
JQ39,10735,Speakers,boat,4
LS8,11015,Earphones,OnePlusBuds,4
CO96,10720,Mobiles,Apple Mobiles,5
KK46,10775,Cameras,canoncamera,2
LG28,10948,Speakers,Skullcandy,5
QB79,10707,Mobiles,Apple Mobiles,2
YN77,10969,Earphones,Noiseearbuds,3
FQ77,10779,Laptops,dell,5
ZF3,10739,Speakers,boat,4
UB31,10711,Mobiles,Apple Mobiles,3
CC71,10927,Tvs,samsungTV,2
WN83,11003,Mobiles,IQ Mobiles,5
FU33,10733,Speakers,boat,4
WR60,10978,Earphones,Realmebuds,3
RL85,10780,Laptops,dell,5
ZN68,10853,Mobiles,mi,4
FB80,10950,Speakers,Skullcandy,5
PN76,10857,Mobiles,mi,3
EP5,10725,Mobiles,Apple Mobiles,4
PN34,10900,Mobiles,samsung,3
BJ57,10791,Laptops,dell,3
AR1,10955,Speakers,Skullcandy,2
TV68,10735,Speakers,boat,2
FI82,10953,Speakers,Skullcandy,4
AQ15,10752,Cameras,canoncamera,5
NH35,10805,Laptops,hp,4
GG34,10730,Speakers,boat,3
ZP19,10758,Cameras,canoncamera,4
EP5,10707,Mobiles,Apple Mobiles,2
EI57,10963,Earphones,Noiseearbuds,4
UN85,11020,Earphones,OnePlusBuds,2
OZ34,10702,Mobiles,Apple Mobiles,3
RM26,10812,Laptops,lenovo,5
TF67,10793,Laptops,hp,3
TD88,10891,Mobiles,samsung,5
IF31,10986,Earphones,Realmebuds,2
JG11,10712,Mobiles,Apple Mobiles,2
WU13,10798,Laptops,hp,3
ZB88,10795,Laptops,hp,4
LS8,10826,Tvs,lgTV,5
TN46,10755,Cameras,canoncamera,5
HM79,10771,Cameras,canoncamera,2
JQ39,10881,Cameras,nikoncamera,3
FF83,10916,Mobiles,samsung,5
FQ77,10814,Laptops,lenovo,4
VI66,10725,Mobiles,Apple Mobiles,2
FU33,10967,Earphones,Noiseearbuds,3
VP17,10709,Mobiles,Apple Mobiles,4
UX59,10912,Mobiles,samsung,4
CQ85,10858,Mobiles,mi,3
CP21,10871,Cameras,nikoncamera,5
VU100,10979,Earphones,Realmebuds,2
NG37,10726,Mobiles,Apple Mobiles,2
ND57,10851,Mobiles,mi,4
KT23,11016,Earphones,OnePlusBuds,2
IF31,10905,Mobiles,samsung,4
UD52,10776,Cameras,canoncamera,4
FQ43,11015,Earphones,OnePlusBuds,3
ZI87,10751,Cameras,canoncamera,4
BJ57,10835,Tvs,lgTV,4
WT21,11007,Mobiles,IQ Mobiles,5
CQ73,10713,Mobiles,Apple Mobiles,5
HH48,10817,Laptops,lenovo,3
IS64,10828,Tvs,lgTV,5
GQ80,10746,Speakers,boat,3
FU3,10992,Earphones,Realmebuds,2
IB92,10922,Tvs,samsungTV,2
QK45,10809,Laptops,lenovo,2
OO2,10968,Earphones,Noiseearbuds,5
RK46,10907,Mobiles,samsung,4
TJ1,10959,Earphones,Noiseearbuds,3
JO12,10760,Cameras,canoncamera,5
SK26,10841,Tvs,lgTV,3
YX76,10739,Speakers,boat,4
PS56,10861,Mobiles,mi,4
NG44,10719,Mobiles,Apple Mobiles,3
CG95,10887,Cameras,nikoncamera,5
LG28,10975,Earphones,Noiseearbuds,3
CS54,10703,Mobiles,Apple Mobiles,4
FJ49,10795,Laptops,hp,4
HH48,10886,Cameras,nikoncamera,4
NW96,10917,Mobiles,samsung,5
IR16,10723,Mobiles,Apple Mobiles,4
EL44,10927,Tvs,samsungTV,2
QK4,10986,Earphones,Realmebuds,4
VE76,10737,Speakers,boat,5
UB31,10704,Mobiles,Apple Mobiles,3
YX76,10789,Laptops,dell,5
BN86,10729,Speakers,boat,3
NL29,10822,Tvs,lgTV,4
KS90,10939,Tvs,samsungTV,2
HZ51,11010,Earphones,OnePlusBuds,5
SK90,10809,Laptops,lenovo,4
VP76,10763,Cameras,canoncamera,5
UB31,10991,Earphones,Realmebuds,3
CQ73,10959,Earphones,Noiseearbuds,2
OP5,10796,Laptops,hp,3
LI70,10747,Speakers,boat,4
XF67,10992,Earphones,Realmebuds,2
GW43,10712,Mobiles,Apple Mobiles,2
DG48,10833,Tvs,lgTV,5
KP55,10897,Mobiles,samsung,4
IM78,10956,Earphones,Noiseearbuds,5
MO83,10787,Laptops,dell,4
EU74,10941,Speakers,Skullcandy,5
YU71,10739,Speakers,boat,4
UG29,10949,Speakers,Skullcandy,4
NG37,10843,Mobiles,mi,5
IC70,10852,Mobiles,mi,4
KP42,11011,Earphones,OnePlusBuds,5
UX59,10951,Speakers,Skullcandy,3
ZN68,11007,Mobiles,IQ Mobiles,3
MX37,10935,Tvs,samsungTV,5
EI57,10911,Mobiles,samsung,2
CQ50,10867,Cameras,nikoncamera,3
VH23,10715,Mobiles,Apple Mobiles,5
OF81,10939,Tvs,samsungTV,2
XF19,10776,Cameras,canoncamera,4
HJ41,10950,Speakers,Skullcandy,5
MK24,10858,Mobiles,mi,4
DJ52,10898,Mobiles,samsung,3
RW35,10862,Mobiles,mi,5
UH95,10708,Mobiles,Apple Mobiles,3
SK26,10856,Mobiles,mi,4
OF41,10785,Laptops,dell,5
